38	235	DA-12	718518	1020795	12
38	235	DA-12	718519	1020818	12
38	235	DA-12	718520	1020834	12
38	235	DA-12	718521	1020845	12
39	236	DA-13	718523	1020522	12
39	236	DA-13	718524	1020554	12
39	236	DA-13	718525	1020583	12
39	236	DA-13	718526	1020621	12
39	236	DA-13	718527	1020667	12
39	236	DA-13	718528	1020702	12
39	236	DA-13	718529	1020731	12
39	236	DA-13	718530	1020765	12
39	236	DA-13	718531	1020787	12
39	236	DA-13	718532	1020811	12
39	236	DA-13	718533	1020827	12
39	236	DA-13	718534	1020838	12
40	237	DA-14	718536	1020467	16
40	237	DA-14	718537	1020480	16
40	237	DA-14	718538	1020493	16
40	237	DA-14	718539	1020501	16
40	237	DA-14	718540	1020513	16
40	237	DA-14	718541	1020525	16
40	237	DA-14	718542	1020534	16
40	237	DA-14	718543	1020555	16
40	237	DA-14	718544	1020572	16
40	237	DA-14	718545	1020589	16
40	237	DA-14	718546	1020608	16
40	237	DA-14	718547	1020631	16
40	237	DA-14	718548	1020657	16
40	237	DA-14	718549	1020682	16
40	237	DA-14	718550	1020703	16
40	237	DA-14	718551	1020725	16
41	238	DA-15	718553	1020456	14
41	238	DA-15	718554	1020475	14
41	238	DA-15	718555	1020494	14
41	238	DA-15	718556	1020518	14
41	238	DA-15	718557	1020543	14
41	238	DA-15	718558	1020565	14
41	238	DA-15	718559	1020591	14
41	238	DA-15	718560	1020613	14
41	238	DA-15	718561	1020647	14
41	238	DA-15	718562	1020670	14
41	238	DA-15	718563	1020689	14
41	238	DA-15	718564	1020712	14
41	238	DA-15	718565	1020726	14
41	238	DA-15	718566	1020736	14
42	239	DA-16	718568	1020466	12
42	239	DA-16	718569	1020490	12
42	239	DA-16	718570	1020517	12
42	239	DA-16	718571	1020542	12
42	239	DA-16	718572	1020571	12
42	239	DA-16	718573	1020598	12
42	239	DA-16	718574	1020627	12
42	239	DA-16	718575	1020660	12
42	239	DA-16	718576	1020684	12
42	239	DA-16	718577	1020707	12
42	239	DA-16	718578	1020723	12
42	239	DA-16	718579	1020733	12
43	240	DA-17	718581	1020479	12
43	240	DA-17	718582	1020502	12
43	240	DA-17	718583	1020532	12
43	240	DA-17	718584	1020560	12
43	240	DA-17	718585	1020586	12
43	240	DA-17	718586	1020616	12
43	240	DA-17	718587	1020656	12
43	240	DA-17	718588	1020683	12
43	240	DA-17	718589	1020711	12
43	240	DA-17	718590	1020728	12
43	240	DA-17	718591	1020745	12
43	240	DA-17	718592	1020762	12
44	241	DA-18	718594	1020441	12
44	241	DA-18	718595	1020452	12
44	241	DA-18	718596	1020469	12
44	241	DA-18	718597	1020489	12
44	241	DA-18	718598	1020506	12
44	241	DA-18	718599	1020529	12
44	241	DA-18	718600	1020552	12
44	241	DA-18	718601	1020569	12
44	241	DA-18	718602	1020588	12
44	241	DA-18	718603	1020606	12
44	241	DA-18	718604	1020623	12
44	241	DA-18	718605	1020638	12
45	242	DA-19	718607	1020440	12
45	242	DA-19	718608	1020451	12
45	242	DA-19	718609	1020468	12
45	242	DA-19	718610	1020486	12
45	242	DA-19	718611	1020505	12
45	242	DA-19	718612	1020528	12
45	242	DA-19	718613	1020551	12
45	242	DA-19	718614	1020568	12
45	242	DA-19	718615	1020587	12
45	242	DA-19	718616	1020605	12
45	242	DA-19	718617	1020622	12
45	242	DA-19	718618	1020637	12
46	243	DA-20	718620	1020426	14
46	243	DA-20	718621	1020431	14
46	243	DA-20	718622	1020436	14
46	243	DA-20	718623	1020443	14
46	243	DA-20	718624	1020448	14
46	243	DA-20	718625	1020458	14
46	243	DA-20	718626	1020472	14
46	243	DA-20	718627	1020483	14
46	243	DA-20	718628	1020496	14
46	243	DA-20	718629	1020504	14
46	243	DA-20	718630	1020519	14
46	243	DA-20	718631	1020530	14
46	243	DA-20	718632	1020540	14
46	243	DA-20	718633	1020548	14
47	244	DA-21	718635	1020716	12
47	244	DA-21	718636	1020760	12
47	244	DA-21	718637	1020801	12
47	244	DA-21	718638	1021578	12
47	244	DA-21	718639	1021581	12
47	244	DA-21	718640	1021584	12
47	244	DA-21	718641	1021587	12
47	244	DA-21	718642	1021590	12
47	244	DA-21	718643	1021593	12
47	244	DA-21	718644	1021596	12
47	244	DA-21	718645	1021597	12
47	244	DA-21	718646	1021598	12
48	245	DA-22	718648	1020753	6
48	245	DA-22	718649	1020809	6
48	245	DA-22	718650	1020858	6
48	245	DA-22	718651	1020887	6
48	245	DA-22	718652	1020915	6
48	245	DA-22	718653	1020924	6
49	246	DBA-1	718655	1020792	8
49	246	DBA-1	718656	1020839	8
